,business_id,cool,date,funny,review_id,stars,text,useful,user_id
431,duMosohbc271G58rllgvbA,0,2013-05-07,0,WpIZdLr9DM85HaZwlyJv-g,1,This business has horrible service. If you want anything done you better show up right when they open. Even if you just want a shower for your pooch. For example I showed up yesterday 15 minutes before closing and receptionist said groomers all left for the day which makes sense. I went today one hour before they close and receptionist tells me all the groomers left. Wtf!!!!! Really! Man f*cl this place.,0,GrgjO23ba8soKwyW6BECuw
432,vvHr2uKKIhfxVk-fYDmX9Q,0,2017-04-01,0,_5rlmreTSW0FVHvdJluRyg,1,This Del Taco is just sad. We have been here twice using the drive thru and they have failed to give us hot sauce. Come on get your stuff together. I was gonna give you no stars.,1,GrgjO23ba8soKwyW6BECuw
433,wZ_MKDImrS4EvbZ_YUWzfA,1,2015-08-04,1,rSi7KaQkWIYgCWVSkjO2DQ,4,I have been renting a property from Nicklin for about a year already and I have no complaints. When the water main broke all I had to do was call it in and the mainentance guys came and fixed it right away. Honestly I dont have any complaints i have been lucky not to have a major problems at my house. Keep up the good work guys,3,GrgjO23ba8soKwyW6BECuw
436,ecJri9ozyke4dOCWulZiRQ,0,2017-11-09,0,iQuVrziIhuLEDhdRIv4KUg,4,This place is really good. The staff is friendly and the prices are reasonable for the portion size. I eat here often and haven't had a bad experience yet.,0,2GScPm1KZLO_cgedme9S3g
444,yA8iKH7GNFzA8jgyvjAg3g,0,2016-02-14,0,PBnRZZOW7YH4aho_EkqvWg,2,The games are cool. But if you want customer service this is NOT the place.. They really need to understand of they continue I could careless attitude there going to lose there loyal customers..,2,WOy3Zh3FrRJfOH_DvX97xA
445,qhXwFR1kCJW23ShXCbBAhw,0,2014-10-28,0,4pUZusZRy9b5zgaO2KNo9Q,5,The More of Total Wine & More is why we went in.  While traveling we are always looking for unique and hard to find bourbons.  Ken was very knowledgable about their products and bourbon in general.  We really appreciated all the time he took with us to find just the right gift to bring back home.,0,17YRCR1n1FcLAerv2qtmkw
447,jjkreMAvH3DWtk7mvASmEw,0,2016-11-19,1,bFe0Aenre7MN0cohgbvECQ,2,Reminded me of an overpriced cheap frozen pizza.  I will try a different place on my next trip to Toronto.,0,OXbgUHL-v9XEJ8oGtJp-7w
448,wcLX8aToZJF4AR-qkpI2Ag,0,2015-04-13,0,qeN5z3SrX18R7AJyAnJ5aQ,5,great experience from beginning to the end. Our driver Thomas was the best and made my family feel awesome. Thank you Thomas!,0,K6Z1aUPBsbrlvOMR92FY3A
452,pJGfdoRYWqBU1aVfxWvThA,0,2016-04-09,0,HF8u90Li0j7U08u2ckctoQ,4,Great little brew house in Boulder NV. Great food. Interesting combos for burgers and salads. Micro beer sampler was great. Six moderate sized samples of diverse beers. Definitely a fun place to visit before or after visiting Hoover dam.,0,nUL3gIvPiP1Jf-qCAMZusg
453,f4kNNLU_0q_2J711jCN7dA,0,2016-04-09,0,YfXQdVwJxVoQqqPuy08FIQ,4,Quaint Mediterranean venu not too far from the strip. Large menu. Food was very good. A little spicy. Had several choices from moraccan to greek to italian. Service was friendly and quick.,0,nUL3gIvPiP1Jf-qCAMZusg
455,Pk3wpQJ6Gjo-smmzlF0nzA,0,2016-07-22,0,PVvrq_QyVCyH0xJBDWL5Jw,5,Willow did an amazing job on my hair!!! I highly recommend her! I am sending my my mom to her asap!  I got color/cut/style and it is exactly what I wanted! I'm very happy with my hair! Already got several compliments!,0,Wq3wl3jywJjoLo39ZbOmyw
489,vx2T3IspTj6Opxjn95xWRA,0,2015-03-28,0,no13cefqzwA-H3f-zu84RQ,4,I tried the Berliner donut which is a sugar donut with a vanilla bean custard inside. It was very good and not too sweet despite the sugar coating on the outside. The custard was rich and there were visible vanilla bean seeds so the flavour was good.,1,UGW-9bbBEB3eP1o6mWD_WA
527,XiMvHK4Nq0xPa1GOtdKzdA,0,2014-01-27,0,useIM496OuyjFzyLV9mAzQ,3,I thought the pho here was ok. I came on a recommendation but didn't find the broth a standout. I did notice that it was empty at dinner time on a weeknight but filled up when we finished around 9pm.,0,UGW-9bbBEB3eP1o6mWD_WA
547,KPvEo0QeT6b3x_UC6WbsvQ,0,2017-07-30,0,-VuT5zitXNDttYF38QFf4g,2,This place has been sold once sold twice sold sold sold. And the food has going more downhill than Kyle Rasmussen at Incline Village circa 1982..... give it a pass.,1,AlzerMK7z84E4KU6GjPzIQ
571,0cITagiY3ytdRh6shZInxw,0,2015-04-06,0,qT_J7pEyMS15bDD5c042NQ,1,The only good thing at this place is the friendly staff... The food however is ...terrible. Save your money. I don't know how someone can over cook rice into a mash! The curry was literally just curry no veggies or anything... And I felt like I was drinking curry soup that was much too creamy and not enough spice. Also had the Tom Yum Shrimp soup... Very disappointing it was literally some powder tasting broth with 3 shrimp and a couple mushroom slices... Not a traditional Tom Yum at all. If they had a -1 star I would have put it.,0,kBNFdviedCPFWyR-wVaAzw
578,MHe0H03-IxVAxdfKgjIdmA,0,2015-09-24,0,DCrp9Y8grxbFbyLa3aN55w,5,Late review .... Wayne was amazing! Best massage therapist I have ever had hands down unfortunately I found out he no longer works here  now I need to find him,0,kBNFdviedCPFWyR-wVaAzw
581,3XtB54REsZ402EkPAN-x7w,0,2016-05-19,0,pmhBXiCYaEyy_D-MgHQmmA,3,Performances are great but the crowd and music needs a little work. Also they shouldn't space out all the wicked performances sooooo far apart.,1,kBNFdviedCPFWyR-wVaAzw
585,8iKrvvY-GqNrh2UOjor-Iw,0,2015-08-23,1,HE0pvZ4rsq0KlDEK4YNnIw,1,DO NOT GO HERE!!! If there was a minus 5 star I would have put that. Seriously they are gypsies here...you order sushi for take out.... They send you with some panko filled rice and drizzle oyster sauce to make it look like eel roll. Warning they use the WORST quality fish too!,1,kBNFdviedCPFWyR-wVaAzw
590,I-3pI0DeW3VYJ6mpUyDNSw,0,2015-10-06,0,RCcuZSn-_vR1sa-ZVQ-KCg,5,Great friendly service was provided they had a sale on so I went a little over board with the shopping and the staff was there to help me find my perfect sizes for everything I needed.,0,kBNFdviedCPFWyR-wVaAzw
597,LB7r3hZmb4NXb2jDQmmQ9w,0,2015-01-12,0,cyPaZNZ77Kc2nZas20FqsA,4,Food is good. Fresh house made broth great flavour and not salty like most soups I have at restaurants... Fair price for quantity and quality of food. Beef Flank soup is really good here. Service was fast!,0,kBNFdviedCPFWyR-wVaAzw
612,faPVqws-x-5k2CQKDNtHxw,0,2016-02-13,0,Hlz9V3Zm-ti9pdiv8TvtZg,5,Best fried chicken I have ever had. We went for brunch and started with the fried green tomato BLT. It was so delicious and unique. Next I had the chicken and waffles and my husband had the plain fried chicken. We both agreed it was the best fried chicken ever. The cocktails were delicious and so were the mimosas. I wish we had saved room for desert! Service was excellent and I loved the ambience.,0,oZOBAtPYVUq724Wywoh5kg
613,BLp6atZ7ydioAIVkKlmAGg,0,2016-02-13,0,zAasT5y0d1p28bNBXzIcFA,5,Best cocktails in Vegas. You can add a shot or double shot to any juice. I got the spicy mango with tequila based on recommendation from the bartender. It was life changing. Also tried the kiwi blast and monkey. Very strong drinks at a great price and amazing fresh flavors.,0,oZOBAtPYVUq724Wywoh5kg
617,sCr3A1IpKuifofjoJo0v9Q,0,2014-08-28,0,UWCpDwgwPzn8fLCJc-Aqcg,1,So noisy we could not have a conversation.   Asked to be moved.   There was a table available but not for us.   No accommodation made.  We left.  Won't return.,1,hzREBVl2HgpUUCZiPY5w-A
618,n2vIw3p7jZ04N62JqsET6w,0,2015-04-30,0,mv93vAkc7B-VOy12JxBCyQ,4,Love their food..I went for their mac and bacon dish and it was yummy....the butter chicken that my husband had was so good too. Would be nice to have more chicken in it but other than that the food rocked. Waitress was great and she looked busy since it was packed house when we came in on Tuesday night since it was wing night.,0,CIWmICxK1NMixvIgb5nlAg
619,v1C8WQR6iB0WW0W48T5pqA,0,2016-08-20,0,CZUQQoqZEFt2XrMgHfnjOw,3,I heard raves about onion rings being so good. I was a bit disappointed when I tried their onion rings. It tastes ok...not terrible but no seasoning to it. I like the A.&W.'s onion rings the best. Crispy and firm at most A&W's. Peter's were simple and bland. Maybe a bit like back in the 50's?  The burger was ok; it looked to be put together as an after thought and squished. The good thing is the variety milkshake flavours. That was what I was into; but for me; the milkshakes didn't have enough of that dairy/ice cream flavour for me. It was good but not giving me a wow factor. It didn't taste like real ice cream shake to me. I won't rave about it but don't hate it there. It's not a place I would want to go as top thing to do when in the area. Food is decent though.,0,CIWmICxK1NMixvIgb5nlAg
620,h2SA2bn6iBmxoe4W8iCYEg,0,2015-04-30,0,Lze-XxG6wk112h_dnmPwzQ,2,The food was good BUT the service was terrible. There was no spoon for my coffee; they ran out of spoons they said. The waitresses aren't too friendly either. They were busy with their cell; texting and I had to wait a while for my coffee to be refilled. I was pretty much ignored for most of the lunch. Won't go again due to poor services. Also my home fries were burnt/dry. Other than that..the egg Benedict was good.,0,CIWmICxK1NMixvIgb5nlAg
622,wGoOWEue58i27zu2wYkiig,0,2016-07-12,0,o_HLw5STQZ5WNLg4ZpfP1g,4,My daughter and I are both picky about the sushi; she loves this place hands down so we only go here when the craving for sushi hits. The food is just amazing and delicious. My daughter often orders two plates of california rolls; her fave. Rice is good and food is just right. Not over or under cooked at all. I love their good prices; not even overpriced at all. :) The waitress was very sweet and nice. Hubs asked for extra pickled ginger and got that.,0,CIWmICxK1NMixvIgb5nlAg
623,Wmrc1Yro_BLHGU3Usyqdhw,0,2016-11-30,0,AmDKzAWJJ8vsYJ36OhnvaA,5,We live out of town and really just needed some place to watch our dog while we had lunch since it was too hot to leave him in the car. We decided to get him groomed and had a great experience. The staff was friendly and did a great job. The price was cheap compared to other places. They called when our dog was ready to be picked up and we told them we would be another 30 minutes until we could get there. That wasn't a problem!,0,JIkVfsVYb7-26O3BxlyHAQ
624,ebEP_MZngIWKH0Ixobcqhg,0,2016-10-26,0,STdRfSO1D_i9BKePNu8qVQ,4,This is a nice off-leash dog park. There are plenty of spots to sit while your pup plays. There's not a ton of shade which was fine for our visit in late October but I imagine it's miserable in the summer. The park is separated by weight. There was a third area not being used due to maintenance. My reviews is only 4/5 stars because it's kind of a small park. It certainly does the job though!,0,JIkVfsVYb7-26O3BxlyHAQ
631,J__5TVwnEtNNAWOndZtJig,0,2012-02-17,1,I_Q2KNU_yAb2SelbILTBWQ,5,I had two cars washed this week.  He washed one at home and the other at work.  He was prompt for both appointments and did an excellent job on both.  It was a great value and I will happily use him again.,0,vc-VfW7-Q7JmHzA6bTLHyA
633,AVv1l2mFjvcuWPss2EDedw,1,2014-10-26,0,oMkc301DRq4Roey_iTGPow,4,So cute ceremony that Elvis sung & had the Bride & Groom dance for #raykiko Ramon & Makiko Owens,2,L4iqdi_AcVSRsoPHsflaJg
635,ujPuhQdg8-GCJQg6BoRJtA,0,2014-09-15,0,0WRAc3Ot3h4oXQ3nMsMD5Q,5,Never had better burgers before! My wife and I were looking for a place to have some dinner in Toronto's Fashion District. Going to Big Smoke Burger was the best decision we could ever make. I had the Big Smoke Burger which was simply awesome side by side with some very big and good tasting fried onion rings. My wife had the Chicken Burger with french fries. It was so delicious and the sauce was so tasty. We will definitely come back next time we are in Toronto.,1,E-GAXLta6Dv0AeGb9M4zJA
642,4Rq2kF6HnqgsoR6819_lbA,0,2012-10-09,1,APe6QNq0xsX_hBjVCCPauA,1,Front Desk was rude and not helpful whatsoever. The rooms were small and when we got to our room there was pee in the toilet still. Would choose a different hotel if I was you.,1,XSOIoLti43Us7v83n4zf8g
644,7tD2x6ElqZssMSCPhZu5uA,0,2017-09-04,0,ZhqJeerf6BNKls_nLUlckQ,1,The worst stay I have ever had. I understand it is a cheap motel. With that being said; we ark for 1 room with one bed simple two night. We arrived and found they gave away that room. So they gave us an upgradewe walk into a dirty room where the beds weren't made and towels left on the floor of the bathroom. So of corse we walk back to the front desk ask for a clean room. They gave us one just down the hall. As we lay on our bed we hear burn outs in the parking lot and now the building smells like burnt rubber. Mixed with the smoke and musty smell. I complained to the front desk and I was told I think the regulars are working on a car. At midnight mind you.  I look out side my window and they are tack welding and grinding out side. I will never stay here in my life and warn others.,1,8hUlAc8B4a4-UD1kWhBiOw
646,l8LYK3kqDBrqgVyvd2MoHQ,0,2017-10-05,0,mq1mRd3MYNbCWj7_Knixlw,5,Great selection of flavors. Everything I tried was tasty. The presentation was beautiful. Service was very quick considering the amount of work they put into some of the selections.,0,gLErvGbsFX9GjVl2VZcTgg
651,qiR7S83_7Du_XQyj_U0zWw,0,2016-01-25,0,5BBCAIxXTZ2B2ZBe6cH7Sg,5,Eating breakfast at IHOP is a perfect way to start your day. They are having an All you can eat pancake special right now. I also love there red velvet and BM chocolate chip pancakes :),0,60Z_adXWeE2rC2HDewnUVg
663,NJ0RzuWd5xDqfJejYQZ65g,0,2013-01-31,0,9PwkwSkb3VqEXzUabMiYjw,4,This place was so cool looking!  Real dark with a moder/futuristic type feel with glowing blue lamps and crazy shaped decorations on the wall.  The Deluxe Burger was great and you get french fries in this little shopping car.  We got the 1/2 sweet potato 1/2 regular fries... great!  They even serve it with Fancy Sauce (Step Brothers reference.. but true story)!,0,q3AiAe-AcpDrNsdZf8nCvQ
664,MHq5Ly9ZMbCgnP3PoQJbVQ,0,2013-06-02,0,A81anZNTSjxVaFa-TiBvBQ,4,awesome looking theatre!  I love the way it's laid out.  We went to watch a Lead and Succeed business seminar and it was cool.  Food is really overpriced though.,0,q3AiAe-AcpDrNsdZf8nCvQ
665,_aofcEsCpuKVqK39u03x-A,0,2013-06-02,0,cx6Ml7Dh6Qc6nXortujhLQ,4,Awesome place... Just upset they took my salmon salad off the menu.  No more fish at all and that's what I like to eat when I'm out.  Their cookies and acai berry drink are awesome!,0,q3AiAe-AcpDrNsdZf8nCvQ
666,IdNR_TYoB7eHz681M0bKag,0,2013-03-10,0,XuSie_006DeLXVNCLPM8-g,4,Lady was nice and did a good job on my sons hair.  My son is 6 and can be a pain in the butt with clippers.  She was done in 10 minutes too!  Only reason it's not a 5 star is because its just a haircut.  No cleanup or gel or anything after.  No water or cool amenities.  Worth the $7.99 I paid after coupon.,0,q3AiAe-AcpDrNsdZf8nCvQ
668,caXiL25g86LPvdwbn99VgA,0,2012-07-02,0,wfMmujCs8Y7H8XzuXJ8odA,5,These guys are awesome!  I referred them over to my cousin who was having a hard time renting his home.  Brian V. got with him and totally took care of him.  He got him more than the asking price for the monthly rent and everything was handled with the best of care.  Totally recommend these guys and will continue to do so!,15,q3AiAe-AcpDrNsdZf8nCvQ
670,gTaD9vJp04nFJBWyX7eK7Q,0,2013-06-02,2,AoxpOFSlVq3mIbfonPhY3A,5,Amazing catering company!  Their lasagna and 3 layer cookies are just like my mom made when I was younger!  Awesome!,5,q3AiAe-AcpDrNsdZf8nCvQ
672,2iLeiQ4OCJVwfodR9egMag,1,2013-03-19,0,VlUZG5zA-VrIN76wLyh0_g,4,Get the green tacos!  Atmosphere is great!  I don't think ill ever bowl at an amc again!  Spoiled!,1,q3AiAe-AcpDrNsdZf8nCvQ
674,jpBOoa3qNwsbVkdS2cdYSg,0,2013-07-28,0,pwQZaBj36_DgN1dWIdZKwA,4,Not a bad place.  Not a great place.  The price awards this a 4 star because it IS a really great value.  Churros and quesadillas were pretty awesome.,0,q3AiAe-AcpDrNsdZf8nCvQ
675,GYTmQ4LK7vssENFDBuUt3w,1,2016-10-12,1,ECzqFLPc19OSZ4Sf2YqRdA,5,AccountingProse are amazing!  It's so good to meet a bookkeeper that actually understands 1) technology and 2) that the goal should always be to make things easier for the client... not for them.  My experience has been amazing so far and I'm so glad to have started with them!,3,q3AiAe-AcpDrNsdZf8nCvQ
676,eMvikXS_1HlPyVctesxSjA,0,2017-06-07,0,_sirto2dSokkNdPcxRcaXA,5,Been coming here for years!  Russ is the man and his barbers are solid.  Haven't seen fades and service like this since NYC.  Great people.  Never leaving.,0,q3AiAe-AcpDrNsdZf8nCvQ
677,RsQdAT-eFwWpzy0t2SiReQ,1,2012-12-26,0,-_JK9H545H8SZuOJZpdlmg,3,Really nice people.  The food is ok.  I thought it would be better.  Everyone's taste in Italian food is different though,0,q3AiAe-AcpDrNsdZf8nCvQ
